Locus,Sec_Struct_Sheet,Percent_C,Local Average Connectivity,Density of Maximum neighborhood Component,Topology Potential,Edge Clustering Coefficient,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,predict_rfc_over,predict_rfc_under
6183.A0A3Q0KQZ1,0.2201492537313432,0.017412935323383,0.34031631744554,0.3458644030398016,676.8189604439109,0.4836843846698251,0.1485115020297699,0.0183618219857636,0.0002569238711896,0.5275918246933909,0.3458644030398016,0,1
6183.A0A3Q0KQZ2,0.3200992555831265,0.0198511166253101,0.3965963255416225,0.3819313702627223,581.5181652524151,0.4556085341253857,0.1228856562922868,0.0171319624319436,8.498119805780023e-05,0.5197572315292619,0.3819313702627223,0,0
6183.A0A3Q0KQZ3,0.3553488372093022,0.0316279069767441,0.2086806404302126,0.4421383647798742,144.8571782024272,0.4541157752243071,0.013531799729364,0.0009872498398713,2.247373409457874e-06,0.4388774881389105,0.4421383647798742,0,0
6183.A0A3Q0KQZ6,0.4304932735426008,0.0179372197309417,0.1855710223983326,0.2811268258752608,182.8803863780032,0.3213927641030406,0.0192828146143437,0.0009455050711801,1.8282380920917746e-05,0.4670174037854009,0.2811268258752608,0,0
6183.A0A3Q0KQZ7,0.2822141560798548,0.0117967332123411,0.1744926808902771,0.2311946902654867,135.22341831068513,0.2580506309919693,0.0095568335588633,0.0005039868879405,1.0932440286535222e-05,0.4458743526281001,0.2311946902654867,0,0
6183.A0A3Q0KQZ8,0.2989880404783808,0.0137994480220791,0.4659881875120443,0.4774206463954445,331.6834277868228,0.4841955851865274,0.0567489851150203,0.0093495661866127,2.242073934646697e-05,0.4934315233646867,0.4774206463954445,0,0
6183.A0A3Q0KQZ9,0.343886462882096,0.0316593886462882,0.414890310731749,0.3842877895173733,616.9666823765732,0.4414601496534336,0.1321041948579161,0.019440580281657,4.915810370129755e-05,0.5250799340440244,0.3842877895173733,0,0
6183.A0A3Q0KR02,0.3076923076923077,0.0512820512820512,0.2879666166148689,0.6813186813186813,77.80697510794003,0.6813186813186813,0.0011840324763193,8.906501962417829e-05,4.5368128965977853e-10,0.406876641081587,0.6813186813186813,0,0
6183.A0A3Q0KR05,0.3317033414832926,0.0195599022004889,0.2066957753756077,0.2850650908872758,320.7206517488956,0.3338097739343936,0.0535351826792963,0.002919770445738,6.0061361569000576e-05,0.494328709524976,0.2850650908872758,1,1
6183.A0A3Q0KR06,0.2917594654788418,0.0239420935412026,0.3095619901545017,0.2765161142088455,910.7551291326694,0.5677169107980564,0.211180649526387,0.0240094566626639,0.0003279433005302,0.5496440665548995,0.2765161142088455,0,1
6183.A0A3Q0KR08,0.3478260869565217,0.0405797101449275,0.2889809713630295,0.2481419546636938,182.96245831387512,0.2605854013239787,0.0175913396481732,0.0014512606774441,8.598003336715432e-06,0.4774701703788661,0.2481419546636938,0,0
6183.A0A3Q0KR09,0.2850779510022271,0.0111358574610244,0.233971503142224,0.3087702518621569,234.12827263386805,0.3158890917968761,0.0314614343707713,0.0021244475195812,1.6243959722350023e-05,0.4803739173058907,0.3087702518621569,1,1
6183.A0A3Q0KR10,0.2877442273534635,0.0239786856127886,0.3103978207498479,0.2816542432952492,895.6057209410029,0.5725841715397298,0.2071211096075778,0.0235734641751101,0.0003044303676319,0.5481749813165224,0.2816542432952492,0,1
6183.A0A3Q0KR12,0.3230543318649045,0.0249632892804698,0.4160954401118626,0.5892475053492511,316.93544255378214,0.5987695269441353,0.0535351826792963,0.0085791551939505,1.4596103106638149e-05,0.4873021947293104,0.5892475053492511,0,0
6183.A0A3Q0KR15,0.3079896907216495,0.0274914089347079,0.2758686944093935,0.2879324019278872,255.0094460867991,0.3011187542374207,0.0375507442489851,0.0034673068547019,4.1905017947536e-05,0.4787215254527501,0.2879324019278872,1,0
6183.A0A3Q0KR17,0.3236390753169277,0.0260999254287844,0.2875313881913735,0.2464646464646464,114.09436516865496,0.2481184578745554,0.0046515561569688,0.0004306319166683,3.4884778798406155e-06,0.4405147204595733,0.2464646464646464,0,0
6183.A0A3Q0KR18,0.3221957040572792,0.0286396181384248,0.3391613122882984,0.287383159155751,440.8319135427805,0.3219970485998864,0.0852503382949932,0.0093510748360123,8.466918761064848e-05,0.5073949501543471,0.287383159155751,1,0
6183.A0A3Q0KR19,0.378129117259552,0.0197628458498023,0.3057254684835652,0.3376432559506317,133.05603494372718,0.3383779018513078,0.0070196211096075,0.0006130318805911,8.470233988878918e-07,0.4568696127698983,0.3376432559506317,0,0
6183.A0A3Q0KR20,0.2805791313030454,0.0099850224663005,0.4187631837142064,0.397016747747168,602.3373032094081,0.4517076497524061,0.1282983761840324,0.0191236668391763,8.821014524362198e-05,0.5229191112701806,0.397016747747168,1,1
6183.A0A3Q0KR21,0.2707736389684814,0.0085959885386819,0.3136025036859989,0.2984786444289091,788.1728180393555,0.5599283570145862,0.1783660351826793,0.0179841497288224,0.0002533260522179,0.5376370332761294,0.2984786444289091,0,1
6183.A0A3Q0KR22,0.2502744237102086,0.0131723380900109,0.2511411791549602,0.335010060362173,298.43694060456096,0.383824298390064,0.0482916102841678,0.0038137038590851,6.392105449885198e-05,0.4877901882481915,0.331495990413863,1,1
6183.A0A3Q0KR25,0.3618181818181818,0.0418181818181818,0.3932070685717005,0.3990410387753886,740.4930336173617,0.5250001153044389,0.1655108254397835,0.0240941355494255,5.651813345895737e-05,0.5338804243300981,0.3990410387753886,0,0
6183.A0A3Q0KR26,0.3205128205128205,0.0176282051282051,0.2969255602445251,0.5293511218920558,332.3614701664948,0.567485730364103,0.0575947225981055,0.0049398882521005,2.5027136701770203e-05,0.4889326495841136,0.5277964930465578,0,0
6183.A0A3Q0KR27,0.2931372549019608,0.0205882352941176,0.3541842217539719,0.3697628810839722,345.641506118827,0.4308320999512079,0.0601319350473613,0.0072392348728947,5.491594683677687e-05,0.4969131876033391,0.3697628810839722,1,0
6183.A0A3Q0KR28,0.3137724550898203,0.0167664670658682,0.114499307422798,0.3939393939393939,51.32221535975143,0.403030303030303,0.0010148849797023,3.008666623525801e-05,1.4035041846689233e-07,0.3753412846450959,0.3939393939393939,0,0
6183.A0A3Q0KR29,0.2717391304347826,0.0054347826086956,0.2930779716406702,0.2303274878664826,1032.8872469420205,0.5513369655975674,0.2440798376184032,0.026003746327756,0.0014956095421626,0.5602865876614501,0.2303274878664826,0,1
6183.A0A3Q0KR30,0.3343511450381679,0.0244274809160305,0.2353598491462094,1.0,40.50089593808013,0.0952380952380952,0.0005920162381596,4.416021698938604e-05,6.762130329461383e-10,0.365255878633886,0.0952380952380952,0,0
6183.A0A3Q0KR31,0.3313782991202346,0.0249266862170087,0.2851281983523489,0.5883701883701884,135.52633409700368,0.5883701883701882,0.0093876860622462,0.000816585814338,7.802842600925132e-07,0.4473930214908594,0.5883701883701884,0,0
6183.A0A3Q0KR34,0.2837022132796781,0.0060362173038229,1.0,0.0,46.06922296049376,0.0,8.457374830852504e-05,2.5277762360081217e-05,0.0,0.3733037313691454,0.0,0,0
6183.A0A3Q0KR35,0.3659217877094972,0.0460893854748603,0.1684099027818875,0.0971348707197763,98.94860717985756,0.0892653645022182,0.0048207036535859,0.0002643612711635,5.66052907912019e-06,0.4177373468485316,0.0870927318295739,0,0
6183.A0A3Q0KR36,0.3543307086614173,0.026771653543307,0.4024834472277427,0.6282952020656939,159.89775551069573,0.6214847329701658,0.0155615696887686,0.0020226197714692,1.0936989481718238e-06,0.451000333766296,0.6214659063910668,0,0
6183.A0A3Q0KR39,0.3125,0.0208333333333333,0.2922180042585399,0.2786195082139422,278.37116372554283,0.2939981589511436,0.0421177266576454,0.0034744861473438,3.022824354883539e-05,0.4916055362302841,0.2786195082139422,1,0
6183.A0A3Q0KR40,0.394990366088632,0.0154142581888246,0.1054638551891829,0.3572228443449048,118.49981553509522,0.3872993519949855,0.0080345060893098,0.0002017102286259,2.3272739265266065e-06,0.4288473826689713,0.3572228443449048,0,0
6183.A0A3Q0KR41,0.3568521031207598,0.0244233378561736,0.227867701519749,0.3385444743935309,188.68476285399527,0.3486020427959642,0.0224966170500676,0.0013551260066503,7.416035911753434e-06,0.4573700959137777,0.3385444743935309,0,0
6183.A0A3Q0KR44,0.34,0.02125,0.1475274709657615,0.3178294573643411,88.636512548853,0.4089584426181734,0.0036366711772665,0.0001473430705545,2.096947420253658e-06,0.4092696979259262,0.3178294573643411,0,0
6183.A0A3Q0KR45,0.3296703296703296,0.0494505494505494,0.4437111274070452,0.8611111111111112,76.2171520256513,0.8611111111111112,0.0007611637347767,8.868244227018125e-05,4.5368128965977853e-10,0.4067775375467538,0.8611111111111112,0,0
6183.A0A3Q0KR46,0.2925977653631285,0.0195530726256983,0.3308821014042493,0.3284160569507613,239.36198464666808,0.3284099025297001,0.0332374830852503,0.0037098323011948,2.235418683147961e-05,0.4782319350196832,0.3234148621280573,1,0
6183.A0A3Q0KR47,0.3137254901960784,0.0196078431372549,0.3302756418224194,0.348816399576995,326.19507800594783,0.3594376327895202,0.0547192151556157,0.005606261678697,2.643632652498553e-05,0.4968076006780909,0.348816399576995,1,0
6183.A0A3Q0KR49,0.28125,0.0048076923076923,0.3917174285015888,0.4227680026067122,278.34514764111344,0.4186550103764854,0.0422868741542625,0.0055267995944055,4.523179141926111e-05,0.490368273974671,0.4160320641282565,0,0
6183.A0A3Q0KR51,0.3,0.0329411764705882,0.1507952153034592,0.2792022792022792,80.41426807485358,0.2169653524492233,0.0026217861975642,0.0001230976405084,1.1359660380006228e-06,0.4036315178522998,0.210752688172043,0,0
6183.A0A3Q0KR52,0.3034682080924855,0.0144508670520231,0.4115280869002131,0.4490873015873016,184.8391786090777,0.44198919008226,0.0192828146143437,0.0027893280638589,6.230148275450629e-06,0.4702107493989284,0.4373212767601824,0,0
6183.A0A3Q0KR53,0.3140350877192982,0.0228070175438596,0.3305250595394405,0.346797225622195,325.8815405815806,0.3571109208952528,0.0546346414073071,0.0056020452937426,2.643632652498553e-05,0.4967864886773822,0.346797225622195,1,0
6183.A0A3Q0KR54,0.177739920499716,0.0141964792731402,0.387426403028843,0.3761536456070218,614.0966534700966,0.4676118216283966,0.1315121786197564,0.0179811990242549,0.0001116382502388,0.523387341133424,0.3761536456070218,1,1
6183.A0A3Q0KR55,0.3542168674698795,0.0240963855421686,0.1643216817404057,0.104358256697321,140.38067316535736,0.1020180691361638,0.0105717185385656,0.0004792295370961,7.491848383972149e-06,0.4483367076339849,0.1010322580645161,0,0
6183.A0A3Q0KR56,0.3141176470588235,0.0176470588235294,0.2284785065489555,0.191645390070922,234.00243863897416,0.2147279034635642,0.0318843031123139,0.002510927136696,0.0001045766298295,0.4773921778649199,0.1906287036514476,1,1
6183.A0A3Q0KR57,0.3179012345679012,0.0123456790123456,0.4571093590553559,0.7267763290021637,346.77332391863,0.7423469628388862,0.0614851150202977,0.0106928934711213,1.1324058938517778e-05,0.4899572360249856,0.7267763290021637,0,0
6183.A0A3Q0KR58,0.3039073806078147,0.0205499276410998,0.2544338520872375,0.2427286356821589,140.57324125691244,0.2385794282346006,0.0098951285520974,0.0007612987507953,3.423860598921817e-06,0.4525717026656404,0.2385794282346006,0,0
6183.A0A3Q0KR59,0.2780701754385965,0.0219298245614035,0.3503826924603533,0.3758423376697286,515.1034051568021,0.472545409581327,0.1052097428958051,0.0134764408987311,6.960469096724666e-05,0.5131861128865741,0.3758423376697286,1,1
6183.A0A3Q0KR61,0.39453125,0.029296875,0.1381302637719162,0.0939873417721519,116.2501141015424,0.0804767852689774,0.0074424898511502,0.0002852232098169,1.1986441854619757e-05,0.4288316515005377,0.0775862068965517,0,0
6183.A0A3Q0KR62,0.297752808988764,0.0056179775280898,0.2422035324279615,0.3916197708319208,219.3611671530849,0.4127734413781968,0.0290933694181326,0.002533059107821,2.3237776593674223e-05,0.4692670059230956,0.3916197708319208,1,0
6183.A0A3Q0KR67,0.2246117084826762,0.014336917562724,0.3776044460617483,0.3693411878539514,541.2784092089822,0.4357922829919864,0.1121447902571042,0.0148096376862841,0.0002651595529407,0.5160404189792601,0.3693411878539514,1,1
6183.A0A3Q0KR68,0.3503649635036497,0.0255474452554744,0.2023352956688537,0.143194916506576,176.58019979360458,0.1666349595165699,0.0171684709066305,0.0011558469254274,2.885703306008497e-05,0.4690410709178365,0.1417841291518314,0,0
6183.A0A3Q0KR70,0.3105691056910569,0.0195121951219512,0.2611219750672207,0.2127336135205222,183.4786814372492,0.2139993684912852,0.0182679296346414,0.0015607256204238,9.239002731367574e-05,0.4742162766329773,0.2049095607235142,0,0
6183.A0A3Q0KR71,0.2484355444305382,0.0081351689612015,0.3258729696241813,0.3190698418439026,462.0087807452507,0.3808201498110573,0.0907476319350473,0.0101563215346809,0.0001576279412557,0.5104523470245462,0.3190698418439026,1,1
6183.A0A3Q0KR72,0.2811387900355872,0.0213523131672597,0.3914787361370776,0.4366820029481395,233.14710836419792,0.4381308088322947,0.0310385656292286,0.0040284153305162,3.766087175944552e-06,0.4812638282308739,0.4366820029481395,0,0
6183.A0A3Q0KR73,0.3017676767676768,0.0176767676767676,0.3410976026885767,0.3218114243611581,488.6076699470274,0.3785536431029604,0.0982746955345061,0.0118575073116984,8.491868290204562e-05,0.5098735018996928,0.3218114243611581,1,0
6183.A0A3Q0KR74,0.3703099510603588,0.0375203915171288,0.3049883018472605,0.1866074262139003,145.74793347131694,0.1841542786956379,0.0118403247631935,0.0012419298518501,8.185392925078969e-06,0.4496818729682716,0.1812949640287769,0,0
6183.A0A3Q0KR75,0.3101777059773828,0.0166935918147549,0.290179356103495,0.3100716033310139,211.20643627622013,0.3227404518082238,0.0252875507442489,0.0023909288524572,8.71316291501295e-06,0.4786627216785881,0.3100716033310139,1,1
6183.A0A3Q0KR76,0.2801204819277109,0.003012048192771,0.2684327040064521,0.2387647663071392,168.51677063231446,0.242447885644871,0.0149695534506089,0.0012767866474759,2.124041382912552e-05,0.4687401624521314,0.2387647663071392,0,0
6183.A0A3Q0KR77,0.3075093442065919,0.0210669384981311,0.2954149658198844,0.3401139018156081,348.5211603561007,0.4632269363612997,0.0625,0.0068245865598836,6.559276742152285e-05,0.4863695977515458,0.3401139018156081,1,1
6183.A0A3Q0KR78,0.2474377745241581,0.0109809663250366,0.3785871425079442,0.5483870967741935,88.85153692398583,0.4571428571428571,0.0029600811907983,0.0003527622319228,4.317429523052379e-07,0.4129271184894973,0.4571428571428571,0,0
6183.A0A3Q0KR79,0.2852969814995131,0.0189873417721519,0.4108423096189107,0.4408932395227898,564.8601239178792,0.5105752484195036,0.1184878213802435,0.0172967916961473,5.961782459821221e-05,0.5178921566276595,0.4408932395227898,0,0
6183.A0A3Q0KR80,0.3208489388264669,0.0143570536828963,0.2970016990020249,0.2474023335461775,219.1666997524704,0.255260185885477,0.0274018944519621,0.002727661146048,3.530037088595129e-05,0.4794086385710952,0.2443527118449719,1,1
6183.A0A3Q0KR83,0.4176570458404074,0.0220713073005093,0.1747615598348579,0.3693823193675221,171.96334108958283,0.4146097389849876,0.0184370771312584,0.000973659398825,1.3795936630167855e-05,0.4536781920038869,0.3693823193675221,0,0
6183.A0A3Q0KR84,0.3389432485322896,0.0160469667318982,0.3440324174329772,0.364142502071251,252.70822237669785,0.3883831529426558,0.0360284167794316,0.0043812732735521,1.755437462500257e-05,0.4842942811034491,0.364142502071251,0,0
6183.A0A3Q0KR85,0.2828649138712601,0.0117860380779691,0.1744926808902771,0.2311946902654867,135.22341831068513,0.2580506309919693,0.0095568335588633,0.0005039868879405,1.0932440286535222e-05,0.4458743526281001,0.2311946902654867,0,0
6183.A0A3Q0KR86,0.2949832775919732,0.02876254180602,0.2546520677573704,0.2704274590815191,254.71106871680232,0.2966682532387236,0.0367895805142083,0.0030190902290529,8.531925576135573e-05,0.4830336191866853,0.2704274590815191,1,1
6183.A0A3Q0KR90,0.3373945641986879,0.0299906279287722,0.3702485754242889,0.4849482432045179,359.433312709305,0.5241822349300773,0.0640223274695534,0.0085116960399078,3.864899170005708e-05,0.4966387548985155,0.4849482432045179,0,0
6183.A0A3Q0KR93,0.2855987055016181,0.0161812297734627,0.2548855639465321,0.2156862745098039,96.02418286806422,0.1721194879089616,0.0032138024357239,0.0002619443082278,6.105657841699457e-07,0.4216396036772761,0.1721194879089616,0,0
6183.A0A3Q0KR94,0.3191964285714285,0.0357142857142857,0.2367520090774388,0.2631626798608485,323.7412599931247,0.3101398707084215,0.0548037889039242,0.00388204366424,8.775082485767785e-05,0.4914195490166109,0.2623504493674509,1,1
6183.A0A3Q0KR97,0.3571428571428571,0.0338345864661654,0.2022413994664852,0.2326803631151457,132.41367403677964,0.2333113425173027,0.0077807848443843,0.0004827813372536,9.363130268141946e-07,0.4515403496159195,0.2326803631151457,0,0
6183.A0A3Q0KR98,0.3685064935064935,0.0243506493506493,0.2020271541328779,0.2979604027991124,171.93769127797412,0.3367731683554471,0.0183525033829499,0.0012032174830066,4.1676735958172685e-05,0.4541717036346603,0.2979604027991124,0,0
6183.A0A3Q0KR99,0.2436647173489278,0.0077972709551656,0.4437696256322509,0.5254676252595448,421.4919989656205,0.54626690026006,0.0802604871447902,0.0127924300469193,2.099817800046097e-05,0.5044174858282775,0.5254676252595448,0,0
6183.A0A3Q0KRA0,0.3035839775122979,0.0168657765284609,0.4202872092569097,0.4867739560595688,295.0102909007837,0.4972008170834342,0.0471075778078484,0.0071536748618208,1.3951116153787747e-05,0.4892600507054557,0.4867739560595688,0,0
6183.A0A3Q0KRA1,0.3449275362318841,0.0398550724637681,0.3342414428595916,0.4704818636315285,183.56897029590343,0.4717661247988445,0.0203822733423545,0.002195185262131,1.0170793030153374e-05,0.4613227438363189,0.4588174273858921,0,0
6183.A0A3Q0KRA2,0.3633333333333333,0.0266666666666666,0.1073564684673673,0.1818405511811023,140.037319647623,0.2068571853057708,0.0108254397834912,0.0003167073464421,1.7925625303076186e-05,0.4463680661151645,0.1818405511811023,0,0
6183.A0A3Q0KRA4,0.3731343283582089,0.0234541577825159,0.1801579847933203,0.5035561877667141,87.26696792919368,0.5035561877667142,0.0032138024357239,0.0001686460868812,1.1236361936426745e-07,0.4090692018880312,0.5035561877667141,0,0
6183.A0A3Q0KRA5,0.3138983050847457,0.0227118644067796,0.3868164867121946,0.3366228343063427,675.4285670941184,0.4273700031126437,0.1478349120433017,0.020195863708277,0.0003060888228193,0.5298395418580565,0.3366228343063427,0,0
6183.A0A3Q0KRA6,0.4182692307692306,0.0288461538461538,0.2988423619076271,0.3408942912958541,199.977524712694,0.3411502481171784,0.0230886332882273,0.0025051578165916,1.6722819304897838e-05,0.4727779209591199,0.3383968972204266,0,0
6183.A0A3Q0KRA8,0.275064267352185,0.0102827763496143,0.3784417483817687,0.4053109919533403,499.1276984571148,0.4740465456257212,0.1009810554803789,0.0137754154906263,0.0001683464551405,0.5114349309456714,0.4053109919533403,1,1
